,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents,delta
134,4331440c-8864-11f1-99ea-b48c9db4e1b4,13,"[1, 0, 1, 0]",2,1,1,,0.5,4,0.7198355832295649
135,4331440c-8864-11f1-99ea-b48c9db4e1b4,13,"[1, 0, 1, 0]",3,0,0,,0.5,4,0.7198355832295649
136,4331440c-8864-11f1-99ea-b48c9db4e1b4,14,"[1, 0, 0, 1]",0,1,1,,0.5,4,0.7198355832295649
137,4331440c-8864-11f1-99ea-b48c9db4e1b4,14,"[1, 0, 0, 1]",1,0,0,,0.5,4,0.7198355832295649
138,4331440c-8864-11f1-99ea-b48c9db4e1b4,14,"[1, 0, 0, 1]",2,0,0,,0.5,4,0.7198355832295649
139,4331440c-8864-11f1-99ea-b48c9db4e1b4,14,"[1, 0, 0, 1]",3,1,1,,0.5,4,0.7198355832295649
140,4331440c-8864-11f1-99ea-b48c9db4e1b4,15,"[0, 1, 0, 1]",0,0,0,,0.5,4,0.7198355832295649
141,4331440c-8864-11f1-99ea-b48c9db4e1b4,15,"[0, 1, 0, 1]",1,1,1,,0.5,4,0.7198355832295649
142,4331440c-8864-11f1-99ea-b48c9db4e1b4,15,"[0, 1, 0, 1]",2,0,0,,0.5,4,0.7198355832295649
143,4331440c-8864-11f1-99ea-b48c9db4e1b4,15,"[0, 1, 0, 1]",3,1,1,,0.5,4,0.7198355832295649
144,4331440c-8864-11f1-99ea-b48c9db4e1b4,16,"[0, 1, 1, 0]",0,0,0,,0.5,4,0.7198355832295649
145,4331440c-8864-11f1-99ea-b48c9db4e1b4,16,"[0, 1, 1, 0]",1,1,1,,0.5,4,0.7198355832295649
146,4331440c-8864-11f1-99ea-b48c9db4e1b4,16,"[0, 1, 1, 0]",2,1,1,,0.5,4,0.7198355832295649
147,4331440c-8864-11f1-99ea-b48c9db4e1b4,16,"[0, 1, 1, 0]",3,0,0,,0.5,4,0.7198355832295649
148,4331440c-8864-11f1-99ea-b48c9db4e1b4,17,"[1, 0, 1, 0]",0,1,1,,0.5,4,0.7198355832295649
149,4331440c-8864-11f1-99ea-b48c9db4e1b4,17,"[1, 0, 1, 0]",1,0,0,,0.5,4,0.7198355832295649
150,4331440c-8864-11f1-99ea-b48c9db4e1b4,17,"[1, 0, 1, 0]",2,1,1,,0.5,4,0.7198355832295649
151,4331440c-8864-11f1-99ea-b48c9db4e1b4,17,"[1, 0, 1, 0]",3,0,0,,0.5,4,0.7198355832295649
152,4331440c-8864-11f1-99ea-b48c9db4e1b4,18,"[1, 0, 1, 1]",0,1,-1,,0.5,4,0.7198355832295649
153,4331440c-8864-11f1-99ea-b48c9db4e1b4,18,"[1, 0, 1, 1]",1,0,0,,0.5,4,0.7198355832295649
154,4331440c-8864-11f1-99ea-b48c9db4e1b4,18,"[1, 0, 1, 1]",2,1,-1,,0.5,4,0.7198355832295649
155,4331440c-8864-11f1-99ea-b48c9db4e1b4,18,"[1, 0, 1, 1]",3,1,-1,,0.5,4,0.7198355832295649
156,4331440c-8864-11f1-99ea-b48c9db4e1b4,19,"[0, 0, 0, 1]",0,0,0,,0.5,4,0.7198355832295649
157,4331440c-8864-11f1-99ea-b48c9db4e1b4,19,"[0, 0, 0, 1]",1,0,0,,0.5,4,0.7198355832295649
158,4331440c-8864-11f1-99ea-b48c9db4e1b4,19,"[0, 0, 0, 1]",2,0,0,,0.5,4,0.7198355832295649
159,4331440c-8864-11f1-99ea-b48c9db4e1b4,19,"[0, 0, 0, 1]",3,1,1,,0.5,4,0.7198355832295649
160,43497533-8864-11f1-a04c-b48c9db4e1b4,0,"[0, 1, 0, 0]",0,0,0,,0.5,4,0.7198355832295649
161,43497533-8864-11f1-a04c-b48c9db4e1b4,0,"[0, 1, 0, 0]",1,1,1,,0.5,4,0.7198355832295649
162,43497533-8864-11f1-a04c-b48c9db4e1b4,0,"[0, 1, 0, 0]",2,0,0,,0.5,4,0.7198355832295649
163,43497533-8864-11f1-a04c-b48c9db4e1b4,0,"[0, 1, 0, 0]",3,0,0,,0.5,4,0.7198355832295649
164,43497533-8864-11f1-a04c-b48c9db4e1b4,1,"[1, 1, 1, 0]",0,1,-1,,0.5,4,0.7198355832295649
