,treatment,threshold,round,session,player,decision,score,num_players,group,choice,approx_threshold,absolute_round
13437,score + grid,0.5,33,1,642012059563901,1.0,1.0,2,Grupo-0006,1.0,0.5,34.0
13438,score + grid,0.5,34,1,899884536554788,1.0,1.0,2,Grupo-0006,1.0,0.5,35.0
13439,score + grid,0.5,34,1,642012059563901,0.0,0.0,2,Grupo-0006,0.0,0.5,35.0
13440,score + grid,0.5,35,1,899884536554788,0.0,0.0,2,Grupo-0006,0.0,0.5,36.0
13441,score + grid,0.5,35,1,642012059563901,1.0,1.0,2,Grupo-0006,1.0,0.5,36.0
13442,score + grid,0.5,36,1,899884536554788,1.0,1.0,2,Grupo-0006,1.0,0.5,37.0
13443,score + grid,0.5,36,1,642012059563901,0.0,0.0,2,Grupo-0006,0.0,0.5,37.0
13444,score + grid,0.5,37,1,899884536554788,0.0,0.0,2,Grupo-0006,0.0,0.5,38.0
13445,score + grid,0.5,37,1,642012059563901,1.0,1.0,2,Grupo-0006,1.0,0.5,38.0
13446,score + grid,0.5,38,1,899884536554788,1.0,1.0,2,Grupo-0006,1.0,0.5,39.0
13447,score + grid,0.5,38,1,642012059563901,0.0,0.0,2,Grupo-0006,0.0,0.5,39.0
13448,score + grid,0.5,39,1,899884536554788,0.0,0.0,2,Grupo-0006,0.0,0.5,40.0
13449,score + grid,0.5,39,1,642012059563901,1.0,1.0,2,Grupo-0006,1.0,0.5,40.0
13450,score + grid,0.5,40,1,899884536554788,1.0,1.0,2,Grupo-0006,1.0,0.5,41.0
13451,score + grid,0.5,40,1,642012059563901,0.0,0.0,2,Grupo-0006,0.0,0.5,41.0
13452,score + grid,0.5,41,1,899884536554788,0.0,0.0,2,Grupo-0006,0.0,0.5,42.0
13453,score + grid,0.5,41,1,642012059563901,1.0,1.0,2,Grupo-0006,1.0,0.5,42.0
13454,score + grid,0.5,42,1,899884536554788,1.0,1.0,2,Grupo-0006,1.0,0.5,43.0
13455,score + grid,0.5,42,1,642012059563901,0.0,0.0,2,Grupo-0006,0.0,0.5,43.0
13456,score + grid,0.5,43,1,899884536554788,0.0,0.0,2,Grupo-0006,0.0,0.5,44.0
13457,score + grid,0.5,43,1,642012059563901,1.0,1.0,2,Grupo-0006,1.0,0.5,44.0
13458,score + grid,0.5,44,1,899884536554788,1.0,1.0,2,Grupo-0006,1.0,0.5,45.0
13459,score + grid,0.5,44,1,642012059563901,0.0,0.0,2,Grupo-0006,0.0,0.5,45.0
13460,score + grid,0.5,45,1,899884536554788,0.0,0.0,2,Grupo-0006,0.0,0.5,46.0
13461,score + grid,0.5,45,1,642012059563901,1.0,1.0,2,Grupo-0006,1.0,0.5,46.0
13462,score + grid,0.5,46,1,899884536554788,1.0,1.0,2,Grupo-0006,1.0,0.5,47.0
13463,score + grid,0.5,46,1,642012059563901,0.0,0.0,2,Grupo-0006,0.0,0.5,47.0
13464,score + grid,0.5,47,1,899884536554788,0.0,0.0,2,Grupo-0006,0.0,0.5,48.0
13465,score + grid,0.5,47,1,642012059563901,1.0,1.0,2,Grupo-0006,1.0,0.5,48.0
13466,score + grid,0.5,48,1,899884536554788,1.0,1.0,2,Grupo-0006,1.0,0.5,49.0
13467,score + grid,0.5,48,1,642012059563901,0.0,0.0,2,Grupo-0006,0.0,0.5,49.0
13468,score + grid,0.5,49,1,899884536554788,0.0,0.0,2,Grupo-0006,0.0,0.5,50.0
13469,score + grid,0.5,49,1,642012059563901,1.0,1.0,2,Grupo-0006,1.0,0.5,50.0
13470,score + grid,0.5,0,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,1.0
13471,score + grid,0.5,0,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,1.0
13472,score + grid,0.5,1,1,381015246378985,1.0,1.0,2,Grupo-0007,1.0,0.5,2.0
13473,score + grid,0.5,1,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,2.0
13474,score + grid,0.5,2,1,381015246378985,1.0,-1.0,2,Grupo-0007,1.0,0.5,3.0
13475,score + grid,0.5,2,1,958455151560277,1.0,-1.0,2,Grupo-0007,1.0,0.5,3.0
13476,score + grid,0.5,3,1,958455151560277,1.0,-1.0,2,Grupo-0007,1.0,0.5,4.0
13477,score + grid,0.5,3,1,381015246378985,1.0,-1.0,2,Grupo-0007,1.0,0.5,4.0
13478,score + grid,0.5,4,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,5.0
13479,score + grid,0.5,4,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,5.0
13480,score + grid,0.5,5,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,6.0
13481,score + grid,0.5,5,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,6.0
13482,score + grid,0.5,6,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,7.0
13483,score + grid,0.5,6,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,7.0
13484,score + grid,0.5,7,1,958455151560277,1.0,-1.0,2,Grupo-0007,1.0,0.5,8.0
13485,score + grid,0.5,7,1,381015246378985,1.0,-1.0,2,Grupo-0007,1.0,0.5,8.0
13486,score + grid,0.5,8,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,9.0
13487,score + grid,0.5,8,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,9.0
13488,score + grid,0.5,9,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,10.0
13489,score + grid,0.5,9,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,10.0
13490,score + grid,0.5,10,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,11.0
13491,score + grid,0.5,10,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,11.0
13492,score + grid,0.5,11,1,381015246378985,1.0,-1.0,2,Grupo-0007,1.0,0.5,12.0
13493,score + grid,0.5,11,1,958455151560277,1.0,-1.0,2,Grupo-0007,1.0,0.5,12.0
13494,score + grid,0.5,12,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,13.0
13495,score + grid,0.5,12,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,13.0
13496,score + grid,0.5,13,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,14.0
13497,score + grid,0.5,13,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,14.0
13498,score + grid,0.5,14,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,15.0
13499,score + grid,0.5,14,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,15.0
13500,score + grid,0.5,15,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,16.0
13501,score + grid,0.5,15,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,16.0
13502,score + grid,0.5,16,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,17.0
13503,score + grid,0.5,16,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,17.0
13504,score + grid,0.5,17,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,18.0
13505,score + grid,0.5,17,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,18.0
13506,score + grid,0.5,18,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,19.0
13507,score + grid,0.5,18,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,19.0
13508,score + grid,0.5,19,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,20.0
13509,score + grid,0.5,19,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,20.0
13510,score + grid,0.5,20,1,381015246378985,1.0,1.0,2,Grupo-0007,1.0,0.5,21.0
13511,score + grid,0.5,20,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,21.0
13512,score + grid,0.5,21,1,381015246378985,1.0,1.0,2,Grupo-0007,1.0,0.5,22.0
13513,score + grid,0.5,21,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,22.0
13514,score + grid,0.5,22,1,381015246378985,1.0,1.0,2,Grupo-0007,1.0,0.5,23.0
13515,score + grid,0.5,22,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,23.0
13516,score + grid,0.5,23,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,24.0
13517,score + grid,0.5,23,1,381015246378985,1.0,1.0,2,Grupo-0007,1.0,0.5,24.0
13518,score + grid,0.5,24,1,381015246378985,1.0,-1.0,2,Grupo-0007,1.0,0.5,25.0
13519,score + grid,0.5,24,1,958455151560277,1.0,-1.0,2,Grupo-0007,1.0,0.5,25.0
13520,score + grid,0.5,25,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,26.0
13521,score + grid,0.5,25,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,26.0
13522,score + grid,0.5,26,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,27.0
13523,score + grid,0.5,26,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,27.0
13524,score + grid,0.5,27,1,958455151560277,1.0,-1.0,2,Grupo-0007,1.0,0.5,28.0
13525,score + grid,0.5,27,1,381015246378985,1.0,-1.0,2,Grupo-0007,1.0,0.5,28.0
13526,score + grid,0.5,28,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,29.0
13527,score + grid,0.5,28,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,29.0
13528,score + grid,0.5,29,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,30.0
13529,score + grid,0.5,29,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,30.0
13530,score + grid,0.5,30,1,381015246378985,1.0,-1.0,2,Grupo-0007,1.0,0.5,31.0
13531,score + grid,0.5,30,1,958455151560277,1.0,-1.0,2,Grupo-0007,1.0,0.5,31.0
13532,score + grid,0.5,31,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,32.0
13533,score + grid,0.5,31,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,32.0
13534,score + grid,0.5,32,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,33.0
13535,score + grid,0.5,32,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,33.0
13536,score + grid,0.5,33,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,34.0
13537,score + grid,0.5,33,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,34.0
13538,score + grid,0.5,34,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,35.0
13539,score + grid,0.5,34,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,35.0
13540,score + grid,0.5,35,1,381015246378985,1.0,1.0,2,Grupo-0007,1.0,0.5,36.0
13541,score + grid,0.5,35,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,36.0
13542,score + grid,0.5,36,1,381015246378985,1.0,1.0,2,Grupo-0007,1.0,0.5,37.0
13543,score + grid,0.5,36,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,37.0
13544,score + grid,0.5,37,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,38.0
13545,score + grid,0.5,37,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,38.0
13546,score + grid,0.5,38,1,958455151560277,1.0,-1.0,2,Grupo-0007,1.0,0.5,39.0
13547,score + grid,0.5,38,1,381015246378985,1.0,-1.0,2,Grupo-0007,1.0,0.5,39.0
13548,score + grid,0.5,39,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,40.0
13549,score + grid,0.5,39,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,40.0
13550,score + grid,0.5,40,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,41.0
13551,score + grid,0.5,40,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,41.0
13552,score + grid,0.5,41,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,42.0
13553,score + grid,0.5,41,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,42.0
13554,score + grid,0.5,42,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,43.0
13555,score + grid,0.5,42,1,381015246378985,1.0,1.0,2,Grupo-0007,1.0,0.5,43.0
13556,score + grid,0.5,43,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,44.0
13557,score + grid,0.5,43,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,44.0
13558,score + grid,0.5,44,1,381015246378985,1.0,1.0,2,Grupo-0007,1.0,0.5,45.0
13559,score + grid,0.5,44,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,45.0
13560,score + grid,0.5,45,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,46.0
13561,score + grid,0.5,45,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,46.0
13562,score + grid,0.5,46,1,381015246378985,1.0,-1.0,2,Grupo-0007,1.0,0.5,47.0
13563,score + grid,0.5,46,1,958455151560277,1.0,-1.0,2,Grupo-0007,1.0,0.5,47.0
13564,score + grid,0.5,47,1,958455151560277,1.0,-1.0,2,Grupo-0007,1.0,0.5,48.0
13565,score + grid,0.5,47,1,381015246378985,1.0,-1.0,2,Grupo-0007,1.0,0.5,48.0
13566,score + grid,0.5,48,1,381015246378985,0.0,0.0,2,Grupo-0007,0.0,0.5,49.0
13567,score + grid,0.5,48,1,958455151560277,1.0,1.0,2,Grupo-0007,1.0,0.5,49.0
13568,score + grid,0.5,49,1,958455151560277,0.0,0.0,2,Grupo-0007,0.0,0.5,50.0
13569,score + grid,0.5,49,1,381015246378985,1.0,1.0,2,Grupo-0007,1.0,0.5,50.0
13570,score + grid,0.5,0,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,1.0
13571,score + grid,0.5,0,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,1.0
13572,score + grid,0.5,1,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,2.0
13573,score + grid,0.5,1,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,2.0
13574,score + grid,0.5,2,1,583326773478798,1.0,-1.0,2,Grupo-0008,1.0,0.5,3.0
13575,score + grid,0.5,2,1,266424456379660,1.0,-1.0,2,Grupo-0008,1.0,0.5,3.0
13576,score + grid,0.5,3,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,4.0
13577,score + grid,0.5,3,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,4.0
13578,score + grid,0.5,4,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,5.0
13579,score + grid,0.5,4,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,5.0
13580,score + grid,0.5,5,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,6.0
13581,score + grid,0.5,5,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,6.0
13582,score + grid,0.5,6,1,583326773478798,1.0,-1.0,2,Grupo-0008,1.0,0.5,7.0
13583,score + grid,0.5,6,1,266424456379660,1.0,-1.0,2,Grupo-0008,1.0,0.5,7.0
13584,score + grid,0.5,7,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,8.0
13585,score + grid,0.5,7,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,8.0
13586,score + grid,0.5,8,1,583326773478798,1.0,-1.0,2,Grupo-0008,1.0,0.5,9.0
13587,score + grid,0.5,8,1,266424456379660,1.0,-1.0,2,Grupo-0008,1.0,0.5,9.0
13588,score + grid,0.5,9,1,583326773478798,1.0,-1.0,2,Grupo-0008,1.0,0.5,10.0
13589,score + grid,0.5,9,1,266424456379660,1.0,-1.0,2,Grupo-0008,1.0,0.5,10.0
13590,score + grid,0.5,10,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,11.0
13591,score + grid,0.5,10,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,11.0
13592,score + grid,0.5,11,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,12.0
13593,score + grid,0.5,11,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,12.0
13594,score + grid,0.5,12,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,13.0
13595,score + grid,0.5,12,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,13.0
13596,score + grid,0.5,13,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,14.0
13597,score + grid,0.5,13,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,14.0
13598,score + grid,0.5,14,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,15.0
13599,score + grid,0.5,14,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,15.0
13600,score + grid,0.5,15,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,16.0
13601,score + grid,0.5,15,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,16.0
13602,score + grid,0.5,16,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,17.0
13603,score + grid,0.5,16,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,17.0
13604,score + grid,0.5,17,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,18.0
13605,score + grid,0.5,17,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,18.0
13606,score + grid,0.5,18,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,19.0
13607,score + grid,0.5,18,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,19.0
13608,score + grid,0.5,19,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,20.0
13609,score + grid,0.5,19,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,20.0
13610,score + grid,0.5,20,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,21.0
13611,score + grid,0.5,20,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,21.0
13612,score + grid,0.5,21,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,22.0
13613,score + grid,0.5,21,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,22.0
13614,score + grid,0.5,22,1,583326773478798,1.0,-1.0,2,Grupo-0008,1.0,0.5,23.0
13615,score + grid,0.5,22,1,266424456379660,1.0,-1.0,2,Grupo-0008,1.0,0.5,23.0
13616,score + grid,0.5,23,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,24.0
13617,score + grid,0.5,23,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,24.0
13618,score + grid,0.5,24,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,25.0
13619,score + grid,0.5,24,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,25.0
13620,score + grid,0.5,25,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,26.0
13621,score + grid,0.5,25,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,26.0
13622,score + grid,0.5,26,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,27.0
13623,score + grid,0.5,26,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,27.0
13624,score + grid,0.5,27,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,28.0
13625,score + grid,0.5,27,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,28.0
13626,score + grid,0.5,28,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,29.0
13627,score + grid,0.5,28,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,29.0
13628,score + grid,0.5,29,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,30.0
13629,score + grid,0.5,29,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,30.0
13630,score + grid,0.5,30,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,31.0
13631,score + grid,0.5,30,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,31.0
13632,score + grid,0.5,31,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,32.0
13633,score + grid,0.5,31,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,32.0
13634,score + grid,0.5,32,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,33.0
13635,score + grid,0.5,32,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,33.0
13636,score + grid,0.5,33,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,34.0
13637,score + grid,0.5,33,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,34.0
13638,score + grid,0.5,34,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,35.0
13639,score + grid,0.5,34,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,35.0
13640,score + grid,0.5,35,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,36.0
13641,score + grid,0.5,35,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,36.0
13642,score + grid,0.5,36,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,37.0
13643,score + grid,0.5,36,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,37.0
13644,score + grid,0.5,37,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,38.0
13645,score + grid,0.5,37,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,38.0
13646,score + grid,0.5,38,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,39.0
13647,score + grid,0.5,38,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,39.0
13648,score + grid,0.5,39,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,40.0
13649,score + grid,0.5,39,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,40.0
13650,score + grid,0.5,40,1,583326773478798,1.0,-1.0,2,Grupo-0008,1.0,0.5,41.0
13651,score + grid,0.5,40,1,266424456379660,1.0,-1.0,2,Grupo-0008,1.0,0.5,41.0
13652,score + grid,0.5,41,1,583326773478798,1.0,-1.0,2,Grupo-0008,1.0,0.5,42.0
13653,score + grid,0.5,41,1,266424456379660,1.0,-1.0,2,Grupo-0008,1.0,0.5,42.0
13654,score + grid,0.5,42,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,43.0
13655,score + grid,0.5,42,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,43.0
13656,score + grid,0.5,43,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,44.0
13657,score + grid,0.5,43,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,44.0
13658,score + grid,0.5,44,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,45.0
13659,score + grid,0.5,44,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,45.0
13660,score + grid,0.5,45,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,46.0
13661,score + grid,0.5,45,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,46.0
13662,score + grid,0.5,46,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,47.0
13663,score + grid,0.5,46,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,47.0
13664,score + grid,0.5,47,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,48.0
13665,score + grid,0.5,47,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,48.0
13666,score + grid,0.5,48,1,583326773478798,1.0,1.0,2,Grupo-0008,1.0,0.5,49.0
13667,score + grid,0.5,48,1,266424456379660,0.0,0.0,2,Grupo-0008,0.0,0.5,49.0
13668,score + grid,0.5,49,1,583326773478798,0.0,0.0,2,Grupo-0008,0.0,0.5,50.0
13669,score + grid,0.5,49,1,266424456379660,1.0,1.0,2,Grupo-0008,1.0,0.5,50.0
13670,score + grid,0.5,0,1,570268857667366,1.0,-1.0,2,Grupo-0009,1.0,0.5,1.0
13671,score + grid,0.5,0,1,392322336340966,1.0,-1.0,2,Grupo-0009,1.0,0.5,1.0
13672,score + grid,0.5,1,1,570268857667366,0.0,0.0,2,Grupo-0009,0.0,0.5,2.0
13673,score + grid,0.5,1,1,392322336340966,1.0,1.0,2,Grupo-0009,1.0,0.5,2.0
13674,score + grid,0.5,2,1,570268857667366,1.0,1.0,2,Grupo-0009,1.0,0.5,3.0
13675,score + grid,0.5,2,1,392322336340966,0.0,0.0,2,Grupo-0009,0.0,0.5,3.0
13676,score + grid,0.5,3,1,392322336340966,1.0,1.0,2,Grupo-0009,1.0,0.5,4.0
13677,score + grid,0.5,3,1,570268857667366,0.0,0.0,2,Grupo-0009,0.0,0.5,4.0
13678,score + grid,0.5,4,1,570268857667366,1.0,-1.0,2,Grupo-0009,1.0,0.5,5.0
13679,score + grid,0.5,4,1,392322336340966,1.0,-1.0,2,Grupo-0009,1.0,0.5,5.0
13680,score + grid,0.5,5,1,570268857667366,1.0,-1.0,2,Grupo-0009,1.0,0.5,6.0
13681,score + grid,0.5,5,1,392322336340966,1.0,-1.0,2,Grupo-0009,1.0,0.5,6.0
13682,score + grid,0.5,6,1,392322336340966,0.0,0.0,2,Grupo-0009,0.0,0.5,7.0
13683,score + grid,0.5,6,1,570268857667366,1.0,1.0,2,Grupo-0009,1.0,0.5,7.0
13684,score + grid,0.5,7,1,570268857667366,0.0,0.0,2,Grupo-0009,0.0,0.5,8.0
13685,score + grid,0.5,7,1,392322336340966,1.0,1.0,2,Grupo-0009,1.0,0.5,8.0
13686,score + grid,0.5,8,1,570268857667366,1.0,1.0,2,Grupo-0009,1.0,0.5,9.0
13687,score + grid,0.5,8,1,392322336340966,0.0,0.0,2,Grupo-0009,0.0,0.5,9.0
13688,score + grid,0.5,9,1,570268857667366,0.0,0.0,2,Grupo-0009,0.0,0.5,10.0
13689,score + grid,0.5,9,1,392322336340966,1.0,1.0,2,Grupo-0009,1.0,0.5,10.0
13690,score + grid,0.5,10,1,570268857667366,1.0,-1.0,2,Grupo-0009,1.0,0.5,11.0
13691,score + grid,0.5,10,1,392322336340966,1.0,-1.0,2,Grupo-0009,1.0,0.5,11.0
13692,score + grid,0.5,11,1,392322336340966,1.0,-1.0,2,Grupo-0009,1.0,0.5,12.0
13693,score + grid,0.5,11,1,570268857667366,1.0,-1.0,2,Grupo-0009,1.0,0.5,12.0
13694,score + grid,0.5,12,1,392322336340966,0.0,0.0,2,Grupo-0009,0.0,0.5,13.0
13695,score + grid,0.5,12,1,570268857667366,1.0,1.0,2,Grupo-0009,1.0,0.5,13.0
13696,score + grid,0.5,13,1,392322336340966,1.0,-1.0,2,Grupo-0009,1.0,0.5,14.0
13697,score + grid,0.5,13,1,570268857667366,1.0,-1.0,2,Grupo-0009,1.0,0.5,14.0
13698,score + grid,0.5,14,1,570268857667366,0.0,0.0,2,Grupo-0009,0.0,0.5,15.0
13699,score + grid,0.5,14,1,392322336340966,0.0,0.0,2,Grupo-0009,0.0,0.5,15.0
13700,score + grid,0.5,15,1,392322336340966,1.0,-1.0,2,Grupo-0009,1.0,0.5,16.0
13701,score + grid,0.5,15,1,570268857667366,1.0,-1.0,2,Grupo-0009,1.0,0.5,16.0
13702,score + grid,0.5,16,1,570268857667366,1.0,-1.0,2,Grupo-0009,1.0,0.5,17.0
13703,score + grid,0.5,16,1,392322336340966,1.0,-1.0,2,Grupo-0009,1.0,0.5,17.0
